parking,day,month,year,hour,holiday,day_of_week,school_day,check_in,check_out,temperature,humidity
METROPOL,24,12,2022,13,No,S,No,3,8,22.0,73.0
METROPOL,24,12,2022,14,No,S,No,3,4,23.0,73.0
METROPOL,24,12,2022,15,No,S,No,3,4,23.0,69.0
METROPOL,24,12,2022,16,No,S,No,1,2,23.0,69.0
METROPOL,24,12,2022,17,No,S,No,4,0,23.0,61.0
METROPOL,24,12,2022,18,No,S,No,0,3,21.0,78.0
METROPOL,24,12,2022,19,No,S,No,0,3,21.0,73.0
METROPOL,24,12,2022,21,No,S,No,3,2,18.0,73.0
METROPOL,24,12,2022,22,No,S,No,1,0,18.0,59.0
METROPOL,24,12,2022,23,No,S,No,1,0,18.0,52.0
METROPOL,25,12,2022,0,No,D,No,0,2,17.0,48.0
METROPOL,25,12,2022,1,No,D,No,1,2,17.0,45.0
METROPOL,25,12,2022,3,No,D,No,0,1,17.0,42.0
METROPOL,25,12,2022,6,No,D,No,0,1,17.0,48.0
METROPOL,25,12,2022,7,No,D,No,1,0,17.0,55.0
METROPOL,25,12,2022,8,No,D,No,1,0,15.0,72.0
METROPOL,25,12,2022,10,No,D,No,0,1,22.0,69.0
METROPOL,25,12,2022,11,No,D,No,3,2,23.0,65.0
METROPOL,25,12,2022,12,No,D,No,3,0,24.0,57.0
METROPOL,25,12,2022,13,No,D,No,3,4,25.0,34.0
METROPOL,25,12,2022,14,No,D,No,1,2,25.0,30.0
METROPOL,25,12,2022,15,No,D,No,5,2,25.0,39.0
METROPOL,25,12,2022,16,No,D,No,2,0,23.0,50.0
METROPOL,25,12,2022,17,No,D,No,2,1,22.0,53.0
METROPOL,25,12,2022,18,No,D,No,5,6,21.0,56.0
METROPOL,25,12,2022,19,No,D,No,3,3,20.0,60.0
METROPOL,25,12,2022,20,No,D,No,0,4,19.0,52.0
METROPOL,26,12,2022,0,Sí,L,No,0,3,18.0,73.0
METROPOL,26,12,2022,7,Sí,L,No,2,0,19.0,78.0
METROPOL,26,12,2022,8,Sí,L,No,1,1,17.0,88.0
METROPOL,26,12,2022,9,Sí,L,No,4,1,21.0,69.0
METROPOL,26,12,2022,10,Sí,L,No,5,2,22.0,64.0
METROPOL,26,12,2022,11,Sí,L,No,7,3,23.0,57.0
METROPOL,26,12,2022,12,Sí,L,No,9,5,23.0,50.0
METROPOL,26,12,2022,13,Sí,L,No,2,5,23.0,50.0
METROPOL,26,12,2022,14,Sí,L,No,3,6,23.0,57.0
METROPOL,26,12,2022,15,Sí,L,No,2,4,23.0,61.0
METROPOL,26,12,2022,16,Sí,L,No,8,0,23.0,53.0
METROPOL,26,12,2022,17,Sí,L,No,16,6,22.0,57.0
METROPOL,26,12,2022,18,Sí,L,No,9,4,21.0,64.0
METROPOL,26,12,2022,19,Sí,L,No,0,19,20.0,64.0
METROPOL,26,12,2022,20,Sí,L,No,0,7,20.0,64.0
METROPOL,26,12,2022,21,Sí,L,No,0,3,19.0,68.0
METROPOL,26,12,2022,22,Sí,L,No,0,1,19.0,56.0
METROPOL,27,12,2022,0,No,M,No,0,2,21.0,53.0
METROPOL,27,12,2022,5,No,M,No,0,1,21.0,53.0
METROPOL,27,12,2022,6,No,M,No,15,3,21.0,53.0
METROPOL,27,12,2022,7,No,M,No,79,2,21.0,53.0
METROPOL,27,12,2022,8,No,M,No,59,17,21.0,56.0
METROPOL,27,12,2022,9,No,M,No,53,29,22.0,50.0
METROPOL,27,12,2022,10,No,M,No,58,40,21.0,56.0
METROPOL,27,12,2022,11,No,M,No,39,60,21.0,53.0
METROPOL,27,12,2022,12,No,M,No,35,39,21.0,53.0
METROPOL,27,12,2022,13,No,M,No,18,68,22.0,53.0
METROPOL,27,12,2022,14,No,M,No,20,55,22.0,50.0
METROPOL,27,12,2022,15,No,M,No,17,30,22.0,53.0
METROPOL,27,12,2022,16,No,M,No,32,18,22.0,57.0
METROPOL,27,12,2022,17,No,M,No,30,18,22.0,60.0
METROPOL,27,12,2022,18,No,M,No,4,27,21.0,53.0
METROPOL,27,12,2022,19,No,M,No,5,27,22.0,43.0
METROPOL,27,12,2022,20,No,M,No,1,21,22.0,46.0
METROPOL,27,12,2022,21,No,M,No,0,4,21.0,53.0
METROPOL,27,12,2022,22,No,M,No,0,2,22.0,57.0
METROPOL,28,12,2022,0,No,X,No,0,3,20.0,68.0
METROPOL,28,12,2022,5,No,X,No,0,1,21.0,56.0
METROPOL,28,12,2022,6,No,X,No,15,4,20.0,64.0
METROPOL,28,12,2022,7,No,X,No,81,1,21.0,60.0
METROPOL,28,12,2022,8,No,X,No,52,21,21.0,60.0
METROPOL,28,12,2022,9,No,X,No,45,20,22.0,57.0
METROPOL,28,12,2022,10,No,X,No,57,41,22.0,57.0
METROPOL,28,12,2022,11,No,X,No,51,43,22.0,64.0
METROPOL,28,12,2022,12,No,X,No,32,48,23.0,61.0
METROPOL,28,12,2022,13,No,X,No,19,68,23.0,61.0
METROPOL,28,12,2022,14,No,X,No,16,57,23.0,69.0
METROPOL,28,12,2022,15,No,X,No,22,30,23.0,65.0
METROPOL,28,12,2022,16,No,X,No,38,19,23.0,57.0
METROPOL,28,12,2022,17,No,X,No,36,25,23.0,50.0
METROPOL,28,12,2022,18,No,X,No,26,32,23.0,44.0
METROPOL,28,12,2022,19,No,X,No,4,33,22.0,50.0
METROPOL,28,12,2022,20,No,X,No,3,34,22.0,50.0
METROPOL,28,12,2022,21,No,X,No,0,9,21.0,56.0
METROPOL,28,12,2022,22,No,X,No,0,6,21.0,53.0
METROPOL,28,12,2022,23,No,X,No,0,1,21.0,56.0
METROPOL,29,12,2022,0,No,J,No,0,3,20.0,56.0
METROPOL,29,12,2022,1,No,J,No,0,1,21.0,49.0
METROPOL,29,12,2022,5,No,J,No,0,1,20.0,60.0
METROPOL,29,12,2022,6,No,J,No,14,1,20.0,56.0
METROPOL,29,12,2022,7,No,J,No,66,4,20.0,53.0
METROPOL,29,12,2022,8,No,J,No,61,17,20.0,49.0
METROPOL,29,12,2022,9,No,J,No,49,15,22.0,50.0
METROPOL,29,12,2022,10,No,J,No,62,44,23.0,53.0
METROPOL,29,12,2022,11,No,J,No,47,63,22.0,64.0
METROPOL,29,12,2022,12,No,J,No,44,47,23.0,50.0
METROPOL,29,12,2022,13,No,J,No,27,80,23.0,57.0
METROPOL,29,12,2022,14,No,J,No,19,69,24.0,54.0
METROPOL,29,12,2022,15,No,J,No,23,24,23.0,57.0
METROPOL,29,12,2022,16,No,J,No,30,17,22.0,60.0
METROPOL,29,12,2022,17,No,J,No,22,18,22.0,60.0
METROPOL,29,12,2022,18,No,J,No,20,31,22.0,64.0
METROPOL,29,12,2022,19,No,J,No,5,28,22.0,60.0
METROPOL,29,12,2022,20,No,J,No,2,21,21.0,69.0
METROPOL,29,12,2022,21,No,J,No,0,9,21.0,69.0
METROPOL,29,12,2022,22,No,J,No,0,3,21.0,64.0
METROPOL,29,12,2022,23,No,J,No,0,1,19.0,68.0
METROPOL,30,12,2022,1,No,V,No,0,1,20.0,68.0
METROPOL,30,12,2022,6,No,V,No,9,3,20.0,64.0
METROPOL,30,12,2022,7,No,V,No,61,4,20.0,68.0
METROPOL,30,12,2022,8,No,V,No,38,17,20.0,68.0
METROPOL,30,12,2022,9,No,V,No,50,21,22.0,60.0
METROPOL,30,12,2022,10,No,V,No,47,34,23.0,61.0
METROPOL,30,12,2022,11,No,V,No,35,38,23.0,65.0
METROPOL,30,12,2022,12,No,V,No,32,43,24.0,57.0
METROPOL,30,12,2022,13,No,V,No,25,64,24.0,54.0
METROPOL,30,12,2022,14,No,V,No,17,42,23.0,57.0
METROPOL,30,12,2022,15,No,V,No,19,26,23.0,61.0
METROPOL,30,12,2022,16,No,V,No,23,16,22.0,60.0
METROPOL,30,12,2022,17,No,V,No,26,14,22.0,60.0
METROPOL,30,12,2022,18,No,V,No,10,20,21.0,73.0
METROPOL,30,12,2022,19,No,V,No,6,29,21.0,60.0
METROPOL,30,12,2022,20,No,V,No,1,20,21.0,60.0
METROPOL,30,12,2022,21,No,V,No,0,3,20.0,68.0
METROPOL,30,12,2022,22,No,V,No,2,1,19.0,73.0
METROPOL,30,12,2022,23,No,V,No,0,1,19.0,73.0
METROPOL,31,12,2022,0,No,S,No,0,3,18.0,83.0
METROPOL,31,12,2022,1,No,S,No,0,1,19.0,68.0
METROPOL,31,12,2022,2,No,S,No,0,1,20.0,60.0
METROPOL,31,12,2022,7,No,S,No,0,1,18.0,73.0
METROPOL,31,12,2022,8,No,S,No,3,0,19.0,68.0
METROPOL,31,12,2022,9,No,S,No,2,3,21.0,60.0
METROPOL,31,12,2022,10,No,S,No,5,1,22.0,57.0
METROPOL,31,12,2022,11,No,S,No,6,5,23.0,47.0
METROPOL,31,12,2022,12,No,S,No,0,3,23.0,53.0
METROPOL,31,12,2022,13,No,S,No,3,4,23.0,57.0
METROPOL,31,12,2022,14,No,S,No,0,4,23.0,57.0
METROPOL,31,12,2022,18,No,S,No,0,1,20.0,78.0
METROPOL,31,12,2022,19,No,S,No,0,1,19.0,78.0
METROPOL,31,12,2022,21,No,S,No,1,0,18.0,83.0
RINCON,1,12,2022,0,No,J,Sí,0,15,19.0,64.0
RINCON,1,12,2022,1,No,J,Sí,1,6,19.0,60.0
RINCON,1,12,2022,2,No,J,Sí,0,2,19.0,64.0
RINCON,1,12,2022,3,No,J,Sí,0,2,18.0,68.0
RINCON,1,12,2022,4,No,J,Sí,4,0,19.0,60.0
RINCON,1,12,2022,5,No,J,Sí,43,2,19.0,64.0
RINCON,1,12,2022,6,No,J,Sí,67,6,19.0,68.0
RINCON,1,12,2022,7,No,J,Sí,119,12,20.0,60.0
RINCON,1,12,2022,8,No,J,Sí,177,18,20.0,56.0
RINCON,1,12,2022,9,No,J,Sí,141,54,21.0,53.0
RINCON,1,12,2022,10,No,J,Sí,56,39,22.0,50.0
RINCON,1,12,2022,11,No,J,Sí,55,52,23.0,50.0
RINCON,1,12,2022,12,No,J,Sí,46,52,24.0,50.0
RINCON,1,12,2022,13,No,J,Sí,54,78,23.0,57.0
RINCON,1,12,2022,14,No,J,Sí,85,123,23.0,53.0
RINCON,1,12,2022,15,No,J,Sí,108,89,24.0,50.0
RINCON,1,12,2022,16,No,J,Sí,77,117,23.0,53.0
RINCON,1,12,2022,17,No,J,Sí,100,74,22.0,60.0
RINCON,1,12,2022,18,No,J,Sí,70,81,22.0,57.0
RINCON,1,12,2022,19,No,J,Sí,41,70,21.0,64.0
RINCON,1,12,2022,20,No,J,Sí,19,66,20.0,78.0
RINCON,1,12,2022,21,No,J,Sí,13,60,20.0,78.0
RINCON,1,12,2022,22,No,J,Sí,3,199,20.0,78.0
RINCON,1,12,2022,23,No,J,Sí,1,37,20.0,73.0
RINCON,2,12,2022,0,No,V,Sí,0,18,19.0,78.0
RINCON,2,12,2022,1,No,V,Sí,0,5,19.0,78.0
RINCON,2,12,2022,3,No,V,Sí,1,1,18.0,73.0
RINCON,2,12,2022,4,No,V,Sí,5,2,19.0,78.0
RINCON,2,12,2022,5,No,V,Sí,41,1,19.0,78.0
RINCON,2,12,2022,6,No,V,Sí,44,8,18.0,94.0
RINCON,2,12,2022,7,No,V,Sí,119,14,18.0,94.0
RINCON,2,12,2022,8,No,V,Sí,157,12,19.0,88.0
RINCON,2,12,2022,9,No,V,Sí,168,25,20.0,78.0
RINCON,2,12,2022,10,No,V,Sí,60,34,22.0,69.0
RINCON,2,12,2022,11,No,V,Sí,55,38,22.0,69.0
RINCON,2,12,2022,12,No,V,Sí,47,67,24.0,61.0
RINCON,2,12,2022,13,No,V,Sí,59,85,24.0,50.0
RINCON,2,12,2022,14,No,V,Sí,99,116,24.0,50.0
RINCON,2,12,2022,15,No,V,Sí,104,104,24.0,50.0
RINCON,2,12,2022,16,No,V,Sí,99,126,23.0,53.0
RINCON,2,12,2022,17,No,V,Sí,62,78,20.0,83.0
RINCON,2,12,2022,18,No,V,Sí,90,75,20.0,78.0
RINCON,2,12,2022,19,No,V,Sí,221,103,20.0,73.0
RINCON,2,12,2022,20,No,V,Sí,54,71,20.0,73.0
RINCON,2,12,2022,21,No,V,Sí,23,81,19.0,78.0
RINCON,2,12,2022,22,No,V,Sí,9,241,19.0,78.0
RINCON,2,12,2022,23,No,V,Sí,4,73,19.0,73.0
RINCON,3,12,2022,0,No,S,No,2,49,18.0,77.0
RINCON,3,12,2022,1,No,S,No,0,23,18.0,88.0
RINCON,3,12,2022,2,No,S,No,0,7,19.0,73.0
RINCON,3,12,2022,3,No,S,No,2,3,19.0,73.0
RINCON,3,12,2022,4,No,S,No,2,4,19.0,73.0
RINCON,3,12,2022,5,No,S,No,35,0,18.0,77.0
RINCON,3,12,2022,6,No,S,No,36,4,19.0,73.0
RINCON,3,12,2022,7,No,S,No,20,8,19.0,78.0
RINCON,3,12,2022,8,No,S,No,44,8,20.0,73.0
RINCON,3,12,2022,9,No,S,No,43,13,19.0,83.0
RINCON,3,12,2022,10,No,S,No,60,41,20.0,78.0
RINCON,3,12,2022,11,No,S,No,103,38,21.0,73.0
RINCON,3,12,2022,12,No,S,No,57,60,21.0,73.0
RINCON,3,12,2022,13,No,S,No,67,79,20.0,78.0
RINCON,3,12,2022,14,No,S,No,63,77,19.0,94.0
RINCON,3,12,2022,15,No,S,No,64,48,18.0,94.0
RINCON,3,12,2022,16,No,S,No,59,51,18.0,94.0
RINCON,3,12,2022,17,No,S,No,81,39,18.0,88.0
RINCON,3,12,2022,18,No,S,No,83,43,18.0,88.0
RINCON,3,12,2022,19,No,S,No,64,60,18.0,88.0
RINCON,3,12,2022,20,No,S,No,37,40,18.0,83.0
RINCON,3,12,2022,21,No,S,No,33,60,19.0,78.0
RINCON,3,12,2022,22,No,S,No,12,168,18.0,88.0
RINCON,3,12,2022,23,No,S,No,5,60,18.0,88.0
RINCON,4,12,2022,0,No,D,No,1,44,19.0,83.0
RINCON,4,12,2022,1,No,D,No,3,18,19.0,83.0
RINCON,4,12,2022,2,No,D,No,0,12,18.0,88.0
RINCON,4,12,2022,3,No,D,No,0,6,18.0,94.0
RINCON,4,12,2022,4,No,D,No,1,1,18.0,94.0
RINCON,4,12,2022,5,No,D,No,27,2,18.0,88.0
RINCON,4,12,2022,6,No,D,No,21,1,18.0,88.0
RINCON,4,12,2022,7,No,D,No,34,4,18.0,88.0
RINCON,4,12,2022,8,No,D,No,47,7,18.0,94.0
RINCON,4,12,2022,9,No,D,No,154,21,20.0,78.0
RINCON,4,12,2022,10,No,D,No,127,38,21.0,73.0
RINCON,4,12,2022,11,No,D,No,226,50,22.0,64.0
RINCON,4,12,2022,12,No,D,No,260,124,23.0,61.0
RINCON,4,12,2022,13,No,D,No,213,206,23.0,57.0
RINCON,4,12,2022,14,No,D,No,182,200,25.0,44.0
RINCON,4,12,2022,15,No,D,No,182,169,23.0,50.0
RINCON,4,12,2022,16,No,D,No,164,163,23.0,57.0
RINCON,4,12,2022,17,No,D,No,191,188,22.0,60.0
RINCON,4,12,2022,18,No,D,No,203,203,21.0,64.0
RINCON,4,12,2022,19,No,D,No,166,209,20.0,68.0
RINCON,4,12,2022,20,No,D,No,24,228,20.0,68.0
RINCON,4,12,2022,21,No,D,No,10,230,20.0,78.0
RINCON,4,12,2022,22,No,D,No,5,128,20.0,73.0
RINCON,4,12,2022,23,No,D,No,0,48,20.0,73.0
RINCON,5,12,2022,0,No,L,Sí,4,12,20.0,83.0
RINCON,5,12,2022,1,No,L,Sí,0,4,20.0,78.0
RINCON,5,12,2022,2,No,L,Sí,1,2,20.0,73.0
RINCON,5,12,2022,3,No,L,Sí,3,0,20.0,78.0
RINCON,5,12,2022,4,No,L,Sí,8,0,20.0,68.0
RINCON,5,12,2022,5,No,L,Sí,37,1,21.0,64.0
RINCON,5,12,2022,6,No,L,Sí,77,2,20.0,68.0
RINCON,5,12,2022,7,No,L,Sí,122,15,20.0,68.0
RINCON,5,12,2022,8,No,L,Sí,163,21,20.0,73.0
RINCON,5,12,2022,9,No,L,Sí,177,49,22.0,64.0
RINCON,5,12,2022,10,No,L,Sí,72,49,24.0,54.0
RINCON,5,12,2022,11,No,L,Sí,55,58,24.0,54.0
RINCON,5,12,2022,12,No,L,Sí,56,67,24.0,61.0
RINCON,5,12,2022,13,No,L,Sí,59,91,24.0,65.0
RINCON,5,12,2022,14,No,L,Sí,73,129,24.0,61.0
RINCON,5,12,2022,15,No,L,Sí,100,90,24.0,61.0
RINCON,5,12,2022,16,No,L,Sí,78,118,23.0,69.0
RINCON,5,12,2022,17,No,L,Sí,88,67,22.0,78.0
RINCON,5,12,2022,18,No,L,Sí,81,93,22.0,73.0
RINCON,5,12,2022,19,No,L,Sí,230,81,22.0,73.0
RINCON,5,12,2022,20,No,L,Sí,46,75,21.0,83.0
RINCON,5,12,2022,21,No,L,Sí,18,168,21.0,78.0
RINCON,5,12,2022,22,No,L,Sí,8,204,20.0,83.0
RINCON,5,12,2022,23,No,L,Sí,1,59,20.0,83.0
RINCON,6,12,2022,0,Sí,M,No,3,45,19.0,88.0
RINCON,6,12,2022,1,Sí,M,No,1,22,19.0,83.0
RINCON,6,12,2022,2,Sí,M,No,0,9,18.0,88.0
RINCON,6,12,2022,3,Sí,M,No,2,1,18.0,83.0
RINCON,6,12,2022,4,Sí,M,No,9,0,17.0,82.0
RINCON,6,12,2022,5,Sí,M,No,27,1,18.0,77.0
RINCON,6,12,2022,6,Sí,M,No,29,6,17.0,82.0
RINCON,6,12,2022,7,Sí,M,No,56,8,18.0,73.0
RINCON,6,12,2022,8,Sí,M,No,90,4,19.0,68.0
RINCON,6,12,2022,9,Sí,M,No,132,31,22.0,69.0
RINCON,6,12,2022,10,Sí,M,No,103,53,22.0,69.0
RINCON,6,12,2022,11,Sí,M,No,97,65,23.0,69.0
RINCON,6,12,2022,12,Sí,M,No,80,73,24.0,61.0
RINCON,6,12,2022,13,Sí,M,No,73,85,24.0,65.0
RINCON,6,12,2022,14,Sí,M,No,79,97,24.0,69.0
RINCON,6,12,2022,15,Sí,M,No,76,65,23.0,65.0
RINCON,6,12,2022,16,Sí,M,No,60,99,23.0,69.0
RINCON,6,12,2022,17,Sí,M,No,52,54,23.0,65.0
RINCON,6,12,2022,18,Sí,M,No,150,74,22.0,69.0
RINCON,6,12,2022,19,Sí,M,No,243,72,21.0,73.0
RINCON,6,12,2022,20,Sí,M,No,51,97,20.0,83.0
RINCON,6,12,2022,21,Sí,M,No,6,71,20.0,83.0
RINCON,6,12,2022,22,Sí,M,No,4,313,20.0,78.0
RINCON,6,12,2022,23,Sí,M,No,1,96,20.0,78.0
RINCON,7,12,2022,0,No,X,No,1,44,20.0,78.0
RINCON,7,12,2022,1,No,X,No,0,9,20.0,78.0
RINCON,7,12,2022,2,No,X,No,0,4,20.0,73.0
RINCON,7,12,2022,3,No,X,No,1,4,19.0,68.0
RINCON,7,12,2022,4,No,X,No,4,2,19.0,68.0
RINCON,7,12,2022,5,No,X,No,41,2,18.0,73.0
RINCON,7,12,2022,6,No,X,No,66,8,18.0,73.0
RINCON,7,12,2022,7,No,X,No,77,17,19.0,68.0
RINCON,7,12,2022,8,No,X,No,154,15,20.0,64.0
RINCON,7,12,2022,9,No,X,No,147,39,22.0,60.0
RINCON,7,12,2022,10,No,X,No,74,45,22.0,57.0
RINCON,7,12,2022,11,No,X,No,73,48,22.0,64.0
RINCON,7,12,2022,12,No,X,No,68,55,23.0,65.0
RINCON,7,12,2022,13,No,X,No,54,92,24.0,61.0
RINCON,7,12,2022,14,No,X,No,93,100,23.0,73.0
RINCON,7,12,2022,15,No,X,No,131,90,23.0,73.0
RINCON,7,12,2022,16,No,X,No,68,126,21.0,94.0
RINCON,7,12,2022,17,No,X,No,62,78,21.0,88.0
RINCON,7,12,2022,18,No,X,No,81,91,21.0,94.0
RINCON,7,12,2022,19,No,X,No,219,84,22.0,88.0
RINCON,7,12,2022,20,No,X,No,115,67,22.0,88.0
RINCON,7,12,2022,21,No,X,No,28,68,22.0,88.0
RINCON,7,12,2022,22,No,X,No,8,168,21.0,73.0
RINCON,7,12,2022,23,No,X,No,8,212,22.0,83.0
RINCON,8,12,2022,0,Sí,J,No,1,79,21.0,83.0
RINCON,8,12,2022,1,Sí,J,No,4,32,20.0,100.0
RINCON,8,12,2022,2,Sí,J,No,0,19,21.0,88.0
RINCON,8,12,2022,3,Sí,J,No,1,5,20.0,94.0
RINCON,8,12,2022,4,Sí,J,No,4,7,20.0,94.0
RINCON,8,12,2022,5,Sí,J,No,27,1,20.0,88.0
RINCON,8,12,2022,6,Sí,J,No,26,6,21.0,88.0
RINCON,8,12,2022,7,Sí,J,No,44,3,21.0,94.0
RINCON,8,12,2022,8,Sí,J,No,73,13,21.0,94.0
RINCON,8,12,2022,9,Sí,J,No,128,32,22.0,88.0
RINCON,8,12,2022,10,Sí,J,No,88,46,22.0,88.0
RINCON,8,12,2022,11,Sí,J,No,93,48,23.0,83.0
RINCON,8,12,2022,12,Sí,J,No,91,57,24.0,74.0
RINCON,8,12,2022,13,Sí,J,No,102,80,25.0,69.0
RINCON,8,12,2022,14,Sí,J,No,79,100,24.0,74.0
RINCON,8,12,2022,15,Sí,J,No,91,73,23.0,78.0
RINCON,8,12,2022,16,Sí,J,No,75,101,23.0,73.0
RINCON,8,12,2022,17,Sí,J,No,99,74,23.0,73.0
RINCON,8,12,2022,18,Sí,J,No,101,83,22.0,78.0
RINCON,8,12,2022,19,Sí,J,No,70,84,22.0,78.0
RINCON,8,12,2022,20,Sí,J,No,40,87,21.0,83.0
RINCON,8,12,2022,21,Sí,J,No,17,73,21.0,83.0
RINCON,8,12,2022,22,Sí,J,No,5,195,21.0,83.0
RINCON,8,12,2022,23,Sí,J,No,1,57,21.0,83.0
RINCON,9,12,2022,0,No,V,Sí,1,26,21.0,88.0
RINCON,9,12,2022,1,No,V,Sí,0,3,20.0,94.0
RINCON,9,12,2022,2,No,V,Sí,0,6,21.0,88.0
RINCON,9,12,2022,3,No,V,Sí,1,0,21.0,88.0
RINCON,9,12,2022,4,No,V,Sí,7,3,20.0,94.0
RINCON,9,12,2022,5,No,V,Sí,45,2,20.0,88.0
RINCON,9,12,2022,6,No,V,Sí,66,4,20.0,88.0
RINCON,9,12,2022,7,No,V,Sí,104,18,20.0,88.0
RINCON,9,12,2022,8,No,V,Sí,118,29,21.0,83.0
RINCON,9,12,2022,9,No,V,Sí,137,38,22.0,83.0
RINCON,9,12,2022,10,No,V,Sí,88,47,22.0,83.0
RINCON,9,12,2022,11,No,V,Sí,75,59,23.0,78.0
RINCON,9,12,2022,12,No,V,Sí,57,87,24.0,69.0
RINCON,9,12,2022,13,No,V,Sí,67,79,24.0,74.0
RINCON,9,12,2022,14,No,V,Sí,95,111,24.0,69.0
RINCON,9,12,2022,15,No,V,Sí,122,112,24.0,74.0
RINCON,9,12,2022,16,No,V,Sí,87,106,24.0,78.0
RINCON,9,12,2022,17,No,V,Sí,63,66,22.0,88.0
RINCON,9,12,2022,18,No,V,Sí,101,96,22.0,88.0
RINCON,9,12,2022,19,No,V,Sí,147,92,21.0,88.0
RINCON,9,12,2022,20,No,V,Sí,51,85,21.0,88.0
RINCON,9,12,2022,21,No,V,Sí,29,67,21.0,88.0
RINCON,9,12,2022,22,No,V,Sí,18,256,21.0,88.0
RINCON,9,12,2022,23,No,V,Sí,4,62,20.0,94.0
RINCON,10,12,2022,0,No,S,No,5,56,21.0,88.0
RINCON,10,12,2022,1,No,S,No,2,18,21.0,88.0
RINCON,10,12,2022,2,No,S,No,2,10,21.0,88.0
RINCON,10,12,2022,3,No,S,No,0,4,20.0,88.0
RINCON,10,12,2022,4,No,S,No,6,4,21.0,88.0
RINCON,10,12,2022,5,No,S,No,36,1,20.0,94.0
RINCON,10,12,2022,6,No,S,No,31,2,20.0,88.0
RINCON,10,12,2022,7,No,S,No,57,6,20.0,88.0
RINCON,10,12,2022,8,No,S,No,95,15,20.0,88.0
RINCON,10,12,2022,9,No,S,No,154,33,21.0,88.0
RINCON,10,12,2022,10,No,S,No,100,43,22.0,83.0
RINCON,10,12,2022,11,No,S,No,121,56,23.0,89.0
RINCON,10,12,2022,12,No,S,No,90,75,24.0,83.0
RINCON,10,12,2022,13,No,S,No,112,103,24.0,78.0
RINCON,10,12,2022,14,No,S,No,92,104,23.0,89.0
RINCON,10,12,2022,15,No,S,No,174,103,23.0,89.0
RINCON,10,12,2022,16,No,S,No,79,135,23.0,89.0
RINCON,10,12,2022,17,No,S,No,107,78,22.0,88.0
RINCON,10,12,2022,18,No,S,No,141,89,22.0,88.0
RINCON,10,12,2022,19,No,S,No,167,87,23.0,83.0
RINCON,10,12,2022,20,No,S,No,76,125,22.0,88.0
RINCON,10,12,2022,21,No,S,No,51,133,22.0,88.0
RINCON,10,12,2022,22,No,S,No,11,268,22.0,88.0
RINCON,10,12,2022,23,No,S,No,6,99,21.0,88.0
RINCON,11,12,2022,0,No,D,No,4,89,20.0,94.0
RINCON,11,12,2022,1,No,D,No,3,24,20.0,94.0
RINCON,11,12,2022,2,No,D,No,1,23,20.0,94.0
RINCON,11,12,2022,3,No,D,No,1,1,20.0,94.0
RINCON,11,12,2022,4,No,D,No,4,7,20.0,94.0
RINCON,11,12,2022,5,No,D,No,17,1,20.0,88.0
RINCON,11,12,2022,6,No,D,No,14,1,20.0,94.0
RINCON,11,12,2022,7,No,D,No,47,4,20.0,88.0
RINCON,11,12,2022,8,No,D,No,106,15,20.0,94.0
RINCON,11,12,2022,9,No,D,No,197,32,22.0,88.0
RINCON,11,12,2022,10,No,D,No,134,38,23.0,83.0
RINCON,11,12,2022,11,No,D,No,253,54,23.0,83.0
RINCON,11,12,2022,12,No,D,No,106,80,23.0,89.0
RINCON,11,12,2022,13,No,D,No,97,116,23.0,89.0
RINCON,11,12,2022,14,No,D,No,86,124,23.0,89.0
RINCON,11,12,2022,15,No,D,No,86,106,23.0,89.0
RINCON,11,12,2022,16,No,D,No,116,138,23.0,89.0
RINCON,11,12,2022,17,No,D,No,246,117,23.0,89.0
RINCON,11,12,2022,18,No,D,No,70,111,23.0,89.0
RINCON,11,12,2022,19,No,D,No,27,128,22.0,94.0
RINCON,11,12,2022,20,No,D,No,17,167,22.0,94.0
RINCON,11,12,2022,21,No,D,No,5,80,21.0,100.0
RINCON,11,12,2022,22,No,D,No,7,171,21.0,94.0
RINCON,11,12,2022,23,No,D,No,2,51,21.0,94.0
RINCON,12,12,2022,0,No,L,Sí,1,29,20.0,94.0
RINCON,12,12,2022,1,No,L,Sí,0,5,20.0,88.0
RINCON,12,12,2022,2,No,L,Sí,0,2,20.0,88.0
RINCON,12,12,2022,3,No,L,Sí,3,0,20.0,88.0
RINCON,12,12,2022,4,No,L,Sí,6,0,20.0,88.0
RINCON,12,12,2022,5,No,L,Sí,39,0,19.0,88.0
RINCON,12,12,2022,6,No,L,Sí,73,10,19.0,94.0
RINCON,12,12,2022,7,No,L,Sí,126,15,19.0,88.0
RINCON,12,12,2022,8,No,L,Sí,164,21,19.0,88.0
RINCON,12,12,2022,9,No,L,Sí,163,45,22.0,88.0
RINCON,12,12,2022,10,No,L,Sí,70,46,24.0,78.0
RINCON,12,12,2022,11,No,L,Sí,76,46,23.0,89.0
RINCON,12,12,2022,12,No,L,Sí,55,77,24.0,74.0
RINCON,12,12,2022,13,No,L,Sí,63,100,24.0,78.0
RINCON,12,12,2022,14,No,L,Sí,80,114,23.0,83.0
RINCON,12,12,2022,15,No,L,Sí,104,106,23.0,83.0
RINCON,12,12,2022,16,No,L,Sí,69,143,22.0,88.0
RINCON,12,12,2022,17,No,L,Sí,54,71,22.0,88.0
RINCON,12,12,2022,18,No,L,Sí,60,69,22.0,88.0
RINCON,12,12,2022,19,No,L,Sí,36,71,22.0,88.0
