parking,day,month,year,hour,day_off,day_of_week,school_day,check_in,check_out,temperature,humidity
SANAPU,1,12,2019,15,No,D,No,11,31,22.0,69.0
SANAPU,1,12,2019,16,No,D,No,19,41,22.0,60.0
SANAPU,1,12,2019,17,No,D,No,20,24,21.0,69.0
SANAPU,1,12,2019,18,No,D,No,24,22,20.0,68.0
SANAPU,1,12,2019,19,No,D,No,11,15,20.0,68.0
SANAPU,1,12,2019,20,No,D,No,13,21,20.0,64.0
SANAPU,1,12,2019,21,No,D,No,10,16,19.0,68.0
SANAPU,1,12,2019,22,No,D,No,5,22,19.0,68.0
SANAPU,1,12,2019,23,No,D,No,2,14,18.0,73.0
SANAPU,2,12,2019,0,No,L,Sí,1,15,19.0,68.0
SANAPU,2,12,2019,1,No,L,Sí,1,6,19.0,68.0
SANAPU,2,12,2019,2,No,L,Sí,1,5,20.0,60.0
SANAPU,2,12,2019,3,No,L,Sí,1,0,20.0,64.0
SANAPU,2,12,2019,4,No,L,Sí,2,0,19.0,78.0
SANAPU,2,12,2019,5,No,L,Sí,4,1,19.0,78.0
SANAPU,2,12,2019,6,No,L,Sí,39,6,18.0,77.0
SANAPU,2,12,2019,7,No,L,Sí,82,8,19.0,73.0
SANAPU,2,12,2019,8,No,L,Sí,31,9,20.0,68.0
SANAPU,2,12,2019,9,No,L,Sí,12,4,20.0,73.0
SANAPU,2,12,2019,10,No,L,Sí,5,9,19.0,83.0
SANAPU,2,12,2019,11,No,L,Sí,20,6,21.0,64.0
SANAPU,2,12,2019,12,No,L,Sí,22,18,23.0,57.0
SANAPU,2,12,2019,13,No,L,Sí,22,22,23.0,50.0
SANAPU,2,12,2019,14,No,L,Sí,24,46,22.0,53.0
SANAPU,2,12,2019,15,No,L,Sí,21,37,22.0,50.0
SANAPU,2,12,2019,16,No,L,Sí,16,37,21.0,53.0
SANAPU,2,12,2019,17,No,L,Sí,7,26,21.0,64.0
SANAPU,2,12,2019,18,No,L,Sí,8,28,20.0,64.0
SANAPU,2,12,2019,19,No,L,Sí,7,16,18.0,83.0
SANAPU,2,12,2019,20,No,L,Sí,4,30,18.0,77.0
SANAPU,2,12,2019,21,No,L,Sí,3,14,17.0,82.0
SANAPU,2,12,2019,22,No,L,Sí,5,10,17.0,88.0
SANAPU,2,12,2019,23,No,L,Sí,2,14,18.0,77.0
SANAPU,3,12,2019,0,No,M,Sí,0,4,17.0,82.0
SANAPU,3,12,2019,1,No,M,Sí,0,3,17.0,82.0
SANAPU,3,12,2019,2,No,M,Sí,0,1,18.0,73.0
SANAPU,3,12,2019,3,No,M,Sí,2,0,17.0,77.0
SANAPU,3,12,2019,5,No,M,Sí,6,2,18.0,73.0
SANAPU,3,12,2019,6,No,M,Sí,41,5,17.0,77.0
SANAPU,3,12,2019,7,No,M,Sí,75,7,18.0,73.0
SANAPU,3,12,2019,8,No,M,Sí,35,5,18.0,73.0
SANAPU,3,12,2019,9,No,M,Sí,11,2,19.0,64.0
SANAPU,3,12,2019,10,No,M,Sí,28,7,20.0,60.0
SANAPU,3,12,2019,11,No,M,Sí,16,10,21.0,49.0
SANAPU,3,12,2019,12,No,M,Sí,11,18,21.0,56.0
SANAPU,3,12,2019,13,No,M,Sí,23,20,21.0,53.0
SANAPU,3,12,2019,14,No,M,Sí,16,39,22.0,50.0
SANAPU,3,12,2019,15,No,M,Sí,24,36,22.0,53.0
SANAPU,3,12,2019,16,No,M,Sí,16,43,20.0,60.0
SANAPU,3,12,2019,17,No,M,Sí,17,34,20.0,53.0
SANAPU,3,12,2019,18,No,M,Sí,37,34,19.0,56.0
SANAPU,3,12,2019,19,No,M,Sí,10,17,19.0,56.0
SANAPU,3,12,2019,20,No,M,Sí,3,35,18.0,59.0
SANAPU,3,12,2019,21,No,M,Sí,5,30,19.0,56.0
SANAPU,3,12,2019,22,No,M,Sí,3,18,18.0,64.0
SANAPU,3,12,2019,23,No,M,Sí,1,9,18.0,64.0
SANAPU,4,12,2019,0,No,X,Sí,0,4,18.0,64.0
SANAPU,4,12,2019,1,No,X,Sí,0,3,18.0,64.0
SANAPU,4,12,2019,2,No,X,Sí,0,1,18.0,64.0
SANAPU,4,12,2019,3,No,X,Sí,2,1,18.0,64.0
SANAPU,4,12,2019,4,No,X,Sí,1,0,18.0,64.0
SANAPU,4,12,2019,5,No,X,Sí,5,2,18.0,64.0
SANAPU,4,12,2019,6,No,X,Sí,46,4,18.0,68.0
SANAPU,4,12,2019,7,No,X,Sí,81,5,18.0,59.0
SANAPU,4,12,2019,8,No,X,Sí,28,9,19.0,60.0
SANAPU,4,12,2019,9,No,X,Sí,8,4,20.0,53.0
SANAPU,4,12,2019,10,No,X,Sí,25,2,22.0,43.0
SANAPU,4,12,2019,11,No,X,Sí,7,6,21.0,49.0
SANAPU,4,12,2019,12,No,X,Sí,11,10,22.0,43.0
SANAPU,4,12,2019,13,No,X,Sí,19,27,22.0,46.0
SANAPU,4,12,2019,14,No,X,Sí,17,39,22.0,46.0
SANAPU,4,12,2019,15,No,X,Sí,19,34,22.0,46.0
SANAPU,4,12,2019,16,No,X,Sí,15,43,21.0,56.0
SANAPU,4,12,2019,17,No,X,Sí,12,26,21.0,60.0
SANAPU,4,12,2019,18,No,X,Sí,10,34,20.0,60.0
SANAPU,4,12,2019,19,No,X,Sí,10,23,19.0,64.0
SANAPU,4,12,2019,20,No,X,Sí,7,20,20.0,64.0
SANAPU,4,12,2019,21,No,X,Sí,4,12,20.0,60.0
SANAPU,4,12,2019,22,No,X,Sí,3,19,19.0,64.0
SANAPU,4,12,2019,23,No,X,Sí,3,6,18.0,68.0
SANAPU,5,12,2019,0,No,J,Sí,1,8,18.0,68.0
SANAPU,5,12,2019,1,No,J,Sí,1,4,18.0,83.0
SANAPU,5,12,2019,2,No,J,Sí,0,1,17.0,88.0
SANAPU,5,12,2019,4,No,J,Sí,2,0,16.0,88.0
SANAPU,5,12,2019,5,No,J,Sí,5,0,17.0,72.0
SANAPU,5,12,2019,6,No,J,Sí,36,2,17.0,72.0
SANAPU,5,12,2019,7,No,J,Sí,92,6,17.0,68.0
SANAPU,5,12,2019,8,No,J,Sí,23,5,18.0,64.0
SANAPU,5,12,2019,9,No,J,Sí,11,3,19.0,64.0
SANAPU,5,12,2019,10,No,J,Sí,27,7,19.0,68.0
SANAPU,5,12,2019,11,No,J,Sí,12,11,18.0,77.0
SANAPU,5,12,2019,12,No,J,Sí,16,18,20.0,64.0
SANAPU,5,12,2019,13,No,J,Sí,26,31,20.0,60.0
SANAPU,5,12,2019,14,No,J,Sí,27,45,18.0,73.0
SANAPU,5,12,2019,15,No,J,Sí,30,31,20.0,64.0
SANAPU,5,12,2019,16,No,J,Sí,25,37,19.0,68.0
SANAPU,5,12,2019,17,No,J,Sí,15,46,17.0,72.0
SANAPU,5,12,2019,18,No,J,Sí,11,32,17.0,72.0
SANAPU,5,12,2019,19,No,J,Sí,12,17,17.0,77.0
SANAPU,5,12,2019,20,No,J,Sí,40,22,17.0,72.0
SANAPU,5,12,2019,21,No,J,Sí,27,16,17.0,72.0
SANAPU,5,12,2019,22,No,J,Sí,46,20,17.0,72.0
SANAPU,5,12,2019,23,No,J,Sí,38,17,17.0,77.0
SANAPU,6,12,2019,0,Sí,V,No,40,20,16.0,82.0
SANAPU,6,12,2019,1,Sí,V,No,17,18,17.0,77.0
SANAPU,6,12,2019,2,Sí,V,No,5,19,17.0,77.0
SANAPU,6,12,2019,3,Sí,V,No,2,24,17.0,77.0
SANAPU,6,12,2019,4,Sí,V,No,0,24,17.0,72.0
SANAPU,6,12,2019,5,Sí,V,No,3,43,16.0,82.0
SANAPU,6,12,2019,6,Sí,V,No,14,21,17.0,77.0
SANAPU,6,12,2019,7,Sí,V,No,14,10,17.0,77.0
SANAPU,6,12,2019,8,Sí,V,No,11,9,17.0,72.0
SANAPU,6,12,2019,9,Sí,V,No,16,10,19.0,68.0
SANAPU,6,12,2019,10,Sí,V,No,22,7,19.0,78.0
SANAPU,6,12,2019,11,Sí,V,No,44,13,20.0,68.0
SANAPU,6,12,2019,12,Sí,V,No,25,18,21.0,64.0
SANAPU,6,12,2019,13,Sí,V,No,23,27,20.0,73.0
SANAPU,6,12,2019,14,Sí,V,No,25,33,21.0,60.0
SANAPU,6,12,2019,15,Sí,V,No,14,30,21.0,64.0
SANAPU,6,12,2019,16,Sí,V,No,7,24,20.0,68.0
SANAPU,6,12,2019,17,Sí,V,No,17,32,19.0,78.0
SANAPU,6,12,2019,18,Sí,V,No,16,17,18.0,77.0
SANAPU,6,12,2019,19,Sí,V,No,16,14,19.0,68.0
SANAPU,6,12,2019,20,Sí,V,No,28,7,18.0,77.0
SANAPU,6,12,2019,21,Sí,V,No,43,10,18.0,77.0
SANAPU,6,12,2019,22,Sí,V,No,28,21,17.0,82.0
SANAPU,6,12,2019,23,Sí,V,No,30,13,17.0,82.0
SANAPU,7,12,2019,0,No,S,No,23,12,18.0,73.0
SANAPU,7,12,2019,1,No,S,No,5,28,17.0,77.0
SANAPU,7,12,2019,2,No,S,No,2,17,17.0,77.0
SANAPU,7,12,2019,3,No,S,No,6,17,17.0,77.0
SANAPU,7,12,2019,4,No,S,No,0,23,17.0,72.0
SANAPU,7,12,2019,5,No,S,No,4,23,17.0,72.0
SANAPU,7,12,2019,6,No,S,No,9,13,17.0,72.0
SANAPU,7,12,2019,7,No,S,No,31,5,17.0,77.0
SANAPU,7,12,2019,8,No,S,No,19,3,18.0,77.0
SANAPU,7,12,2019,9,No,S,No,30,13,19.0,68.0
SANAPU,7,12,2019,10,No,S,No,44,17,20.0,73.0
SANAPU,7,12,2019,11,No,S,No,41,18,21.0,69.0
SANAPU,7,12,2019,12,No,S,No,27,24,21.0,69.0
SANAPU,7,12,2019,13,No,S,No,42,48,21.0,69.0
SANAPU,7,12,2019,14,No,S,No,26,37,21.0,64.0
SANAPU,7,12,2019,15,No,S,No,24,31,21.0,64.0
SANAPU,7,12,2019,16,No,S,No,11,28,20.0,73.0
SANAPU,7,12,2019,17,No,S,No,22,30,20.0,73.0
SANAPU,7,12,2019,18,No,S,No,16,23,19.0,78.0
SANAPU,7,12,2019,19,No,S,No,30,20,19.0,78.0
SANAPU,7,12,2019,20,No,S,No,32,17,19.0,78.0
SANAPU,7,12,2019,21,No,S,No,53,28,19.0,78.0
SANAPU,7,12,2019,22,No,S,No,31,29,19.0,78.0
SANAPU,7,12,2019,23,No,S,No,21,21,19.0,73.0
SANAPU,8,12,2019,0,No,D,No,20,21,19.0,78.0
SANAPU,8,12,2019,1,No,D,No,26,25,19.0,73.0
SANAPU,8,12,2019,2,No,D,No,9,21,19.0,73.0
SANAPU,8,12,2019,3,No,D,No,1,15,18.0,77.0
SANAPU,8,12,2019,4,No,D,No,3,30,18.0,77.0
SANAPU,8,12,2019,5,No,D,No,2,32,18.0,73.0
SANAPU,8,12,2019,6,No,D,No,5,9,18.0,73.0
SANAPU,8,12,2019,7,No,D,No,6,7,18.0,68.0
SANAPU,8,12,2019,8,No,D,No,15,5,19.0,64.0
SANAPU,8,12,2019,9,No,D,No,16,11,20.0,60.0
SANAPU,8,12,2019,10,No,D,No,36,21,21.0,60.0
SANAPU,8,12,2019,11,No,D,No,43,15,21.0,60.0
SANAPU,8,12,2019,12,No,D,No,58,38,21.0,60.0
SANAPU,8,12,2019,13,No,D,No,38,41,21.0,60.0
SANAPU,8,12,2019,14,No,D,No,18,54,21.0,60.0
SANAPU,8,12,2019,15,No,D,No,16,29,21.0,64.0
SANAPU,8,12,2019,16,No,D,No,10,31,20.0,64.0
SANAPU,8,12,2019,17,No,D,No,17,27,20.0,60.0
SANAPU,8,12,2019,18,No,D,No,19,16,19.0,68.0
SANAPU,8,12,2019,19,No,D,No,19,21,19.0,68.0
SANAPU,8,12,2019,20,No,D,No,11,21,19.0,68.0
SANAPU,8,12,2019,21,No,D,No,3,14,19.0,73.0
SANAPU,8,12,2019,22,No,D,No,5,17,19.0,68.0
SANAPU,8,12,2019,23,No,D,No,1,16,19.0,68.0
SANAPU,9,12,2019,0,Sí,L,No,1,12,19.0,68.0
SANAPU,9,12,2019,1,Sí,L,No,0,4,19.0,73.0
SANAPU,9,12,2019,2,Sí,L,No,0,3,18.0,73.0
SANAPU,9,12,2019,3,Sí,L,No,4,2,18.0,73.0
SANAPU,9,12,2019,4,Sí,L,No,3,0,18.0,68.0
SANAPU,9,12,2019,5,Sí,L,No,1,2,18.0,73.0
SANAPU,9,12,2019,6,Sí,L,No,37,8,18.0,73.0
SANAPU,9,12,2019,7,Sí,L,No,70,3,18.0,73.0
SANAPU,9,12,2019,8,Sí,L,No,30,4,19.0,73.0
SANAPU,9,12,2019,9,Sí,L,No,34,9,19.0,73.0
SANAPU,9,12,2019,10,Sí,L,No,12,7,20.0,68.0
SANAPU,9,12,2019,11,Sí,L,No,17,15,20.0,68.0
SANAPU,9,12,2019,12,Sí,L,No,26,20,21.0,64.0
SANAPU,9,12,2019,13,Sí,L,No,18,21,21.0,64.0
SANAPU,9,12,2019,14,Sí,L,No,15,29,22.0,60.0
SANAPU,9,12,2019,15,Sí,L,No,21,47,21.0,64.0
SANAPU,9,12,2019,16,Sí,L,No,16,40,21.0,64.0
SANAPU,9,12,2019,17,Sí,L,No,12,32,20.0,68.0
SANAPU,9,12,2019,18,Sí,L,No,20,32,19.0,73.0
SANAPU,9,12,2019,19,Sí,L,No,7,26,19.0,73.0
SANAPU,9,12,2019,20,Sí,L,No,8,23,19.0,73.0
SANAPU,9,12,2019,21,Sí,L,No,9,13,19.0,73.0
SANAPU,9,12,2019,22,Sí,L,No,1,21,18.0,77.0
SANAPU,9,12,2019,23,Sí,L,No,1,9,18.0,73.0
SANAPU,10,12,2019,0,No,M,Sí,2,4,18.0,73.0
SANAPU,10,12,2019,1,No,M,Sí,0,2,18.0,73.0
SANAPU,10,12,2019,3,No,M,Sí,3,0,18.0,68.0
SANAPU,10,12,2019,4,No,M,Sí,1,0,18.0,68.0
SANAPU,10,12,2019,5,No,M,Sí,5,2,18.0,68.0
SANAPU,10,12,2019,6,No,M,Sí,35,5,17.0,68.0
SANAPU,10,12,2019,7,No,M,Sí,70,4,17.0,72.0
SANAPU,10,12,2019,8,No,M,Sí,41,8,18.0,73.0
SANAPU,10,12,2019,9,No,M,Sí,28,6,19.0,68.0
SANAPU,10,12,2019,10,No,M,Sí,17,7,21.0,64.0
SANAPU,10,12,2019,11,No,M,Sí,9,7,21.0,69.0
SANAPU,10,12,2019,12,No,M,Sí,12,19,21.0,64.0
SANAPU,10,12,2019,13,No,M,Sí,23,22,21.0,64.0
SANAPU,10,12,2019,14,No,M,Sí,23,34,21.0,64.0
SANAPU,10,12,2019,15,No,M,Sí,17,46,21.0,69.0
SANAPU,10,12,2019,16,No,M,Sí,14,34,21.0,69.0
SANAPU,10,12,2019,17,No,M,Sí,14,34,20.0,68.0
SANAPU,10,12,2019,18,No,M,Sí,10,26,20.0,73.0
SANAPU,10,12,2019,19,No,M,Sí,5,24,20.0,73.0
SANAPU,10,12,2019,20,No,M,Sí,8,29,20.0,73.0
SANAPU,10,12,2019,21,No,M,Sí,6,15,20.0,78.0
SANAPU,10,12,2019,22,No,M,Sí,5,25,20.0,73.0
SANAPU,10,12,2019,23,No,M,Sí,1,9,20.0,73.0
SANAPU,11,12,2019,0,No,X,Sí,0,7,20.0,73.0
SANAPU,11,12,2019,1,No,X,Sí,1,2,19.0,78.0
SANAPU,11,12,2019,3,No,X,Sí,4,1,18.0,83.0
SANAPU,11,12,2019,4,No,X,Sí,1,0,18.0,77.0
SANAPU,11,12,2019,5,No,X,Sí,6,1,18.0,83.0
SANAPU,11,12,2019,6,No,X,Sí,44,5,18.0,83.0
SANAPU,11,12,2019,7,No,X,Sí,68,3,18.0,77.0
SANAPU,11,12,2019,8,No,X,Sí,31,5,19.0,73.0
SANAPU,11,12,2019,9,No,X,Sí,39,5,20.0,73.0
SANAPU,11,12,2019,10,No,X,Sí,15,10,21.0,69.0
SANAPU,11,12,2019,11,No,X,Sí,14,6,21.0,69.0
SANAPU,11,12,2019,12,No,X,Sí,14,17,22.0,64.0
SANAPU,11,12,2019,13,No,X,Sí,25,18,22.0,64.0
SANAPU,11,12,2019,14,No,X,Sí,25,43,21.0,69.0
SANAPU,11,12,2019,15,No,X,Sí,23,41,21.0,64.0
SANAPU,11,12,2019,16,No,X,Sí,20,41,20.0,73.0
SANAPU,11,12,2019,17,No,X,Sí,9,36,20.0,68.0
SANAPU,11,12,2019,18,No,X,Sí,12,31,19.0,68.0
SANAPU,11,12,2019,19,No,X,Sí,8,19,19.0,64.0
SANAPU,11,12,2019,20,No,X,Sí,8,15,19.0,64.0
SANAPU,11,12,2019,21,No,X,Sí,9,15,19.0,64.0
SANAPU,11,12,2019,22,No,X,Sí,6,34,18.0,68.0
SANAPU,11,12,2019,23,No,X,Sí,1,6,19.0,64.0
SANAPU,12,12,2019,0,No,J,Sí,7,7,18.0,68.0
SANAPU,12,12,2019,1,No,J,Sí,2,3,18.0,73.0
SANAPU,12,12,2019,2,No,J,Sí,0,4,18.0,73.0
SANAPU,12,12,2019,3,No,J,Sí,2,1,18.0,73.0
SANAPU,12,12,2019,4,No,J,Sí,1,2,18.0,73.0
SANAPU,12,12,2019,5,No,J,Sí,7,6,18.0,73.0
SANAPU,12,12,2019,6,No,J,Sí,51,5,18.0,73.0
SANAPU,12,12,2019,7,No,J,Sí,74,7,18.0,73.0
SANAPU,12,12,2019,8,No,J,Sí,45,6,18.0,73.0
SANAPU,12,12,2019,9,No,J,Sí,16,8,19.0,68.0
SANAPU,12,12,2019,10,No,J,Sí,7,5,21.0,64.0
SANAPU,12,12,2019,11,No,J,Sí,14,13,21.0,64.0
SANAPU,12,12,2019,12,No,J,Sí,15,15,21.0,69.0
SANAPU,12,12,2019,13,No,J,Sí,16,16,21.0,69.0
SANAPU,12,12,2019,14,No,J,Sí,28,36,21.0,69.0
SANAPU,12,12,2019,15,No,J,Sí,25,35,21.0,64.0
SANAPU,12,12,2019,16,No,J,Sí,14,40,20.0,68.0
SANAPU,12,12,2019,17,No,J,Sí,19,51,20.0,68.0
SANAPU,12,12,2019,18,No,J,Sí,12,35,19.0,68.0
SANAPU,12,12,2019,19,No,J,Sí,16,20,19.0,64.0
SANAPU,12,12,2019,20,No,J,Sí,12,24,19.0,60.0
SANAPU,12,12,2019,21,No,J,Sí,14,14,19.0,64.0
SANAPU,12,12,2019,22,No,J,Sí,8,19,19.0,60.0
SANAPU,12,12,2019,23,No,J,Sí,11,10,18.0,56.0
SANAPU,13,12,2019,0,No,V,Sí,21,13,18.0,59.0
SANAPU,13,12,2019,1,No,V,Sí,7,6,18.0,64.0
SANAPU,13,12,2019,2,No,V,Sí,7,14,18.0,64.0
SANAPU,13,12,2019,3,No,V,Sí,6,7,18.0,59.0
SANAPU,13,12,2019,4,No,V,Sí,0,14,18.0,64.0
SANAPU,13,12,2019,5,No,V,Sí,6,12,18.0,56.0
SANAPU,13,12,2019,6,No,V,Sí,44,11,18.0,59.0
SANAPU,13,12,2019,7,No,V,Sí,63,6,18.0,64.0
SANAPU,13,12,2019,8,No,V,Sí,33,8,18.0,56.0
SANAPU,13,12,2019,9,No,V,Sí,23,7,18.0,59.0
SANAPU,13,12,2019,10,No,V,Sí,21,11,19.0,56.0
SANAPU,13,12,2019,11,No,V,Sí,10,7,20.0,56.0
SANAPU,13,12,2019,12,No,V,Sí,20,22,20.0,56.0
SANAPU,13,12,2019,13,No,V,Sí,23,39,21.0,53.0
SANAPU,13,12,2019,14,No,V,Sí,55,35,21.0,53.0
SANAPU,13,12,2019,15,No,V,Sí,37,35,21.0,60.0
SANAPU,13,12,2019,16,No,V,Sí,20,20,21.0,53.0
SANAPU,13,12,2019,17,No,V,Sí,19,27,20.0,60.0
SANAPU,13,12,2019,18,No,V,Sí,34,30,19.0,60.0
SANAPU,13,12,2019,19,No,V,Sí,29,25,19.0,68.0
SANAPU,13,12,2019,20,No,V,Sí,29,29,19.0,68.0
SANAPU,13,12,2019,21,No,V,Sí,28,28,19.0,64.0
SANAPU,13,12,2019,22,No,V,Sí,39,42,19.0,60.0
SANAPU,13,12,2019,23,No,V,Sí,13,10,19.0,64.0
SANAPU,14,12,2019,0,No,S,No,36,41,19.0,64.0
SANAPU,14,12,2019,1,No,S,No,18,33,18.0,68.0
SANAPU,14,12,2019,2,No,S,No,14,18,19.0,60.0
SANAPU,14,12,2019,3,No,S,No,6,36,18.0,73.0
SANAPU,14,12,2019,4,No,S,No,2,24,19.0,73.0
SANAPU,14,12,2019,5,No,S,No,3,28,18.0,77.0
SANAPU,14,12,2019,6,No,S,No,22,14,18.0,77.0
SANAPU,14,12,2019,7,No,S,No,29,8,19.0,73.0
SANAPU,14,12,2019,8,No,S,No,29,12,19.0,64.0
SANAPU,14,12,2019,9,No,S,No,28,19,21.0,60.0
SANAPU,14,12,2019,10,No,S,No,36,9,21.0,64.0
SANAPU,14,12,2019,11,No,S,No,29,18,22.0,64.0
SANAPU,14,12,2019,12,No,S,No,24,27,21.0,60.0
SANAPU,14,12,2019,13,No,S,No,26,23,21.0,69.0
SANAPU,14,12,2019,14,No,S,No,33,27,21.0,69.0
SANAPU,14,12,2019,15,No,S,No,23,44,21.0,69.0
SANAPU,14,12,2019,16,No,S,No,14,26,20.0,73.0
SANAPU,14,12,2019,17,No,S,No,10,31,20.0,73.0
SANAPU,14,12,2019,18,No,S,No,17,27,20.0,73.0
SANAPU,14,12,2019,19,No,S,No,29,13,20.0,73.0
SANAPU,14,12,2019,20,No,S,No,60,22,20.0,68.0
SANAPU,14,12,2019,21,No,S,No,23,13,19.0,78.0
SANAPU,14,12,2019,22,No,S,No,34,34,19.0,78.0
SANAPU,14,12,2019,23,No,S,No,18,18,19.0,78.0
SANAPU,15,12,2019,0,No,D,No,26,26,19.0,78.0
SANAPU,15,12,2019,1,No,D,No,35,42,19.0,78.0
SANAPU,15,12,2019,2,No,D,No,14,37,18.0,77.0
SANAPU,15,12,2019,3,No,D,No,7,33,18.0,77.0
SANAPU,15,12,2019,4,No,D,No,1,27,17.0,77.0
SANAPU,15,12,2019,5,No,D,No,2,29,16.0,82.0
SANAPU,15,12,2019,6,No,D,No,9,19,16.0,82.0
SANAPU,15,12,2019,7,No,D,No,10,8,16.0,77.0
SANAPU,15,12,2019,8,No,D,No,16,4,17.0,77.0
SANAPU,15,12,2019,9,No,D,No,27,3,19.0,73.0
SANAPU,15,12,2019,10,No,D,No,32,13,19.0,73.0
SANAPU,15,12,2019,11,No,D,No,46,19,19.0,73.0
SANAPU,15,12,2019,12,No,D,No,53,17,20.0,68.0
SANAPU,15,12,2019,13,No,D,No,28,32,20.0,64.0
SANAPU,15,12,2019,14,No,D,No,33,51,20.0,64.0
SANAPU,15,12,2019,15,No,D,No,15,42,20.0,68.0
SANAPU,15,12,2019,16,No,D,No,19,31,20.0,68.0
SANAPU,15,12,2019,17,No,D,No,27,31,19.0,68.0
SANAPU,15,12,2019,18,No,D,No,35,26,18.0,73.0
SANAPU,15,12,2019,19,No,D,No,28,11,18.0,73.0
SANAPU,15,12,2019,20,No,D,No,15,34,18.0,73.0
SANAPU,15,12,2019,21,No,D,No,7,23,18.0,73.0
SANAPU,15,12,2019,22,No,D,No,4,26,17.0,77.0
SANAPU,15,12,2019,23,No,D,No,1,34,17.0,77.0
SANAPU,16,12,2019,0,No,L,Sí,0,25,16.0,72.0
SANAPU,16,12,2019,1,No,L,Sí,0,5,16.0,72.0
SANAPU,16,12,2019,2,No,L,Sí,1,3,16.0,72.0
SANAPU,16,12,2019,3,No,L,Sí,3,2,16.0,72.0
SANAPU,16,12,2019,4,No,L,Sí,2,0,16.0,72.0
SANAPU,16,12,2019,5,No,L,Sí,4,0,16.0,72.0
SANAPU,16,12,2019,6,No,L,Sí,39,3,16.0,72.0
SANAPU,16,12,2019,7,No,L,Sí,72,8,15.0,67.0
SANAPU,16,12,2019,8,No,L,Sí,34,8,17.0,68.0
SANAPU,16,12,2019,9,No,L,Sí,27,7,20.0,64.0
SANAPU,16,12,2019,10,No,L,Sí,7,11,22.0,46.0
SANAPU,16,12,2019,11,No,L,Sí,20,11,22.0,50.0
SANAPU,16,12,2019,12,No,L,Sí,17,18,22.0,43.0
SANAPU,16,12,2019,13,No,L,Sí,30,27,21.0,60.0
SANAPU,16,12,2019,14,No,L,Sí,26,42,22.0,35.0
SANAPU,16,12,2019,15,No,L,Sí,22,36,22.0,38.0
SANAPU,16,12,2019,16,No,L,Sí,12,43,20.0,60.0
SANAPU,16,12,2019,17,No,L,Sí,14,28,20.0,46.0
SANAPU,16,12,2019,18,No,L,Sí,11,29,19.0,56.0
SANAPU,16,12,2019,19,No,L,Sí,8,14,18.0,64.0
SANAPU,16,12,2019,20,No,L,Sí,4,24,18.0,59.0
SANAPU,16,12,2019,21,No,L,Sí,8,16,17.0,72.0
SANAPU,16,12,2019,22,No,L,Sí,5,15,17.0,68.0
SANAPU,16,12,2019,23,No,L,Sí,2,7,17.0,68.0
SANAPU,17,12,2019,0,No,M,Sí,0,17,16.0,72.0
SANAPU,17,12,2019,1,No,M,Sí,0,5,16.0,72.0
SANAPU,17,12,2019,2,No,M,Sí,1,0,15.0,88.0
SANAPU,17,12,2019,3,No,M,Sí,5,1,16.0,77.0
SANAPU,17,12,2019,4,No,M,Sí,1,1,16.0,72.0
SANAPU,17,12,2019,5,No,M,Sí,5,0,,
SANAPU,17,12,2019,6,No,M,Sí,37,3,16.0,72.0
SANAPU,17,12,2019,7,No,M,Sí,71,9,16.0,72.0
SANAPU,17,12,2019,8,No,M,Sí,34,9,18.0,64.0
SANAPU,17,12,2019,9,No,M,Sí,33,4,19.0,60.0
SANAPU,17,12,2019,10,No,M,Sí,15,9,20.0,56.0
SANAPU,17,12,2019,11,No,M,Sí,7,7,21.0,53.0
SANAPU,17,12,2019,12,No,M,Sí,15,14,22.0,46.0
SANAPU,17,12,2019,13,No,M,Sí,30,32,23.0,44.0
SANAPU,17,12,2019,14,No,M,Sí,27,38,23.0,44.0
SANAPU,17,12,2019,15,No,M,Sí,17,41,22.0,53.0
SANAPU,17,12,2019,16,No,M,Sí,5,46,21.0,60.0
SANAPU,17,12,2019,17,No,M,Sí,17,23,20.0,60.0
SANAPU,17,12,2019,18,No,M,Sí,13,28,19.0,68.0
SANAPU,17,12,2019,19,No,M,Sí,7,24,18.0,68.0
SANAPU,17,12,2019,20,No,M,Sí,8,27,18.0,64.0
SANAPU,17,12,2019,21,No,M,Sí,6,14,17.0,72.0
SANAPU,17,12,2019,22,No,M,Sí,3,17,17.0,72.0
SANAPU,17,12,2019,23,No,M,Sí,2,10,16.0,77.0
SANAPU,18,12,2019,0,No,X,Sí,0,7,16.0,77.0
SANAPU,18,12,2019,1,No,X,Sí,0,6,16.0,77.0
SANAPU,18,12,2019,2,No,X,Sí,0,2,16.0,72.0
SANAPU,18,12,2019,3,No,X,Sí,4,0,16.0,72.0
SANAPU,18,12,2019,4,No,X,Sí,1,0,16.0,72.0
SANAPU,18,12,2019,5,No,X,Sí,4,0,16.0,72.0
SANAPU,18,12,2019,6,No,X,Sí,46,5,16.0,72.0
SANAPU,18,12,2019,7,No,X,Sí,79,1,16.0,72.0
SANAPU,18,12,2019,8,No,X,Sí,32,9,16.0,68.0
SANAPU,18,12,2019,9,No,X,Sí,16,3,19.0,64.0
SANAPU,18,12,2019,10,No,X,Sí,16,6,20.0,64.0
SANAPU,18,12,2019,11,No,X,Sí,11,10,21.0,60.0
SANAPU,18,12,2019,12,No,X,Sí,15,15,21.0,64.0
SANAPU,18,12,2019,13,No,X,Sí,22,17,21.0,64.0
SANAPU,18,12,2019,14,No,X,Sí,20,42,20.0,68.0
